team,conference,elo_rating,week,season,date
Middle Tennessee,Sun Belt,1098.11000136976,0,2009,2009-08-15
Minnesota,Big Ten,1256.65643953636,0,2009,2009-08-15
Mississippi State,SEC,1357.61013272748,0,2009,2009-08-15
Mississippi Valley State,,499.314763606938,0,2009,2009-08-15
Missouri,Big 12,1623.39905128749,0,2009,2009-08-15
Missouri State,,496.415274227035,0,2009,2009-08-15
Monmouth,,500,0,2009,2009-08-15
Montana,,635.825543226249,0,2009,2009-08-15
Montana State,,546.931967290853,0,2009,2009-08-15
Morehead State,,498.052047628198,0,2009,2009-08-15
Morgan State,,497.45435888596,0,2009,2009-08-15
Murray State,,492.790788033635,0,2009,2009-08-15
Navy,FBS Independents,1322.58421999099,0,2009,2009-08-15
NC State,ACC,1466.86304493101,0,2009,2009-08-15
Nebraska,Big 12,1577.01964280041,0,2009,2009-08-15
Nevada,Western Athletic,1278.68372907441,0,2009,2009-08-15
New Hampshire,,776.982229943239,0,2009,2009-08-15
New Mexico,Mountain West,1191.27100458776,0,2009,2009-08-15
New Mexico State,Western Athletic,903.901432812967,0,2009,2009-08-15
Nicholls,,646.927078882982,0,2009,2009-08-15
Norfolk State,,499.78196637217,0,2009,2009-08-15
North Carolina,ACC,1453.56105712655,0,2009,2009-08-15
North Carolina A&T,,497.98835115709,0,2009,2009-08-15
North Carolina Central,,498.247320971758,0,2009,2009-08-15
North Dakota,,500,0,2009,2009-08-15
North Dakota State,,716.863485942649,0,2009,2009-08-15
North Texas,Sun Belt,813.407481090827,0,2009,2009-08-15
Northeastern,,599.876348321578,0,2009,2009-08-15
Northern Arizona,,497.161601355688,0,2009,2009-08-15
Northern Colorado,,498.69602055607,0,2009,2009-08-15
Northern Illinois,Mid-American,1092.3354120124,0,2009,2009-08-15
Northern Iowa,,628.076567991208,0,2009,2009-08-15
Northwestern,Big Ten,1450.52973435623,0,2009,2009-08-15
Northwestern Oklahoma State,,500,0,2009,2009-08-15
Northwestern State,,676.239157943085,0,2009,2009-08-15
Notre Dame,FBS Independents,1415.51511106346,0,2009,2009-08-15
Ohio,Mid-American,1066.41840921277,0,2009,2009-08-15
Ohio State,Big Ten,1760.86763960378,0,2009,2009-08-15
Oklahoma,Big 12,1790.16339763465,0,2009,2009-08-15
Oklahoma State,Big 12,1574.85923350313,0,2009,2009-08-15
Old Dominion,Conference USA,1200,0,2009,2009-08-15
Ole Miss,SEC,1543.76243467497,0,2009,2009-08-15
Oregon,Pac-10,1700.52724831536,0,2009,2009-08-15
Oregon State,Pac-10,1699.62100704716,0,2009,2009-08-15
Penn State,Big Ten,1730.1660994855,0,2009,2009-08-15
Pittsburgh,Big East,1532.25738957959,0,2009,2009-08-15
Portland State,,619.090139519144,0,2009,2009-08-15
Prairie View,,500,0,2009,2009-08-15
Presbyterian College,,500,0,2009,2009-08-15
Purdue,Big Ten,1342.43624692741,0,2009,2009-08-15
Rhode Island,,545.956644298004,0,2009,2009-08-15
Rice,Conference USA,1327.03331773716,0,2009,2009-08-15
Richmond,,617.35271133568,0,2009,2009-08-15
Robert Morris,,500,0,2009,2009-08-15
Rutgers,Big East,1534.90510197026,0,2009,2009-08-15
Sacramento State,,493.322998783925,0,2009,2009-08-15
Sam Houston State,,575.650340013092,0,2009,2009-08-15
Samford,,495.114710021972,0,2009,2009-08-15
San Diego,,500,0,2009,2009-08-15
San Diego State,Mountain West,1027.35826433911,0,2009,2009-08-15
San José State,Western Athletic,1148.8813872492,0,2009,2009-08-15
Savannah State,,473.44255859611,0,2009,2009-08-15
SMU,Conference USA,859.793336970587,0,2009,2009-08-15
South Alabama,Sun Belt,1200,0,2009,2009-08-15
South Carolina,SEC,1468.88639320041,0,2009,2009-08-15
South Carolina State,,497.708934086728,0,2009,2009-08-15
South Dakota,,500,0,2009,2009-08-15
South Dakota State,,499.381187604313,0,2009,2009-08-15
South Florida,Big East,1423.50913091109,0,2009,2009-08-15
Southeast Missouri State,,536.245430670048,0,2009,2009-08-15
Southeastern Louisiana,,482.96481693762,0,2009,2009-08-15
Southern,,497.465789062481,0,2009,2009-08-15
Southern Illinois,,638.317254749939,0,2009,2009-08-15
Southern Mississippi,Conference USA,1273.0349446723,0,2009,2009-08-15
Southern Utah,,488.682968226533,0,2009,2009-08-15
Stanford,Pac-10,1372.18476102681,0,2009,2009-08-15
Stephen F. Austin,,598.333112127849,0,2009,2009-08-15
Stony Brook,,500,0,2009,2009-08-15
Syracuse,Big East,1180.55642354815,0,2009,2009-08-15
TCU,Mountain West,1640.6337803023,0,2009,2009-08-15
Temple,Mid-American,1085.17391083671,0,2009,2009-08-15
Tennessee,SEC,1495.96324439977,0,2009,2009-08-15
Tennessee State,,470.783322087345,0,2009,2009-08-15
Tennessee Tech,,493.076961376601,0,2009,2009-08-15
Texas,Big 12,1831.85666641241,0,2009,2009-08-15
Texas A&M,Big 12,1328.01081399879,0,2009,2009-08-15
Texas A&M-Commerce,,500,0,2009,2009-08-15
Texas Southern,,489.095879357538,0,2009,2009-08-15
Texas State,,994.115338390383,0,2009,2009-08-15
Texas Tech,Big 12,1669.2497019455,0,2009,2009-08-15
The Citadel,,493.931743462763,0,2009,2009-08-15
Toledo,Mid-American,1021.66925404628,0,2009,2009-08-15
Towson,,499.504398340593,0,2009,2009-08-15
Troy,Sun Belt,1239.93636906191,0,2009,2009-08-15
Tulane,Conference USA,894.819744485101,0,2009,2009-08-15
Tulsa,Conference USA,1352.88602080724,0,2009,2009-08-15
UAB,Conference USA,1036.6432457632,0,2009,2009-08-15
UC Davis,,565.488821440968,0,2009,2009-08-15
UCF,Conference USA,1134.22329482256,0,2009,2009-08-15
UCLA,Pac-10,1391.71771799835,0,2009,2009-08-15
UMass,,1322.15746165824,0,2009,2009-08-15
UNLV,Mountain West,1097.18298131737,0,2009,2009-08-15
USC,Pac-10,1898.18846792935,0,2009,2009-08-15
UT Martin,,483.296429318383,0,2009,2009-08-15
UT San Antonio,Conference USA,1200,0,2009,2009-08-15
Utah,Mountain West,1780.78927256392,0,2009,2009-08-15
Utah State,Western Athletic,982.223516243903,0,2009,2009-08-15
UTEP,Conference USA,1091.34974788325,0,2009,2009-08-15
Vanderbilt,SEC,1402.80940054335,0,2009,2009-08-15
Villanova,,613.695450814774,0,2009,2009-08-15
Virginia,ACC,1411.97602542786,0,2009,2009-08-15
Virginia Tech,ACC,1699.82544307196,0,2009,2009-08-15
Virginia Union,,475.049347989766,0,2009,2009-08-15
VMI,,487.017566414425,0,2009,2009-08-15
Wagner,,500,0,2009,2009-08-15
Wake Forest,ACC,1515.00437316014,0,2009,2009-08-15
Washington,Pac-10,1146.33718248471,0,2009,2009-08-15
Washington State,Pac-10,1225.84135226678,0,2009,2009-08-15
Weber State,,490.169866474142,0,2009,2009-08-15
West Virginia,Big East,1634.76860061046,0,2009,2009-08-15
West Virginia Tech,,498.401580985884,0,2009,2009-08-15
Western Carolina,,496.877277040532,0,2009,2009-08-15
Western Illinois,,655.574985502356,0,2009,2009-08-15
Western Kentucky,FBS Independents,859.540446079045,0,2009,2009-08-15
Western Michigan,Mid-American,1264.11349089433,0,2009,2009-08-15
Western New Mexico,,499.038261964355,0,2009,2009-08-15
William & Mary,,495.713892592588,0,2009,2009-08-15
Wisconsin,Big Ten,1502.82039678137,0,2009,2009-08-15
Wofford,,547.45261433955,0,2009,2009-08-15
Wyoming,Mountain West,1122.92287252297,0,2009,2009-08-15
Yale,,500,0,2009,2009-08-15
Youngstown State,,545.631209364583,0,2009,2009-08-15
NC State,ACC,1417.93244463632,1,2009,2009-09-03
Kent State,Mid-American,1064.75397219749,1,2009,2009-09-03
Bowling Green,Mid-American,1202.51176478434,1,2009,2009-09-03
Temple,Mid-American,1004.08901923033,1,2009,2009-09-03
Ball State,Mid-American,1277.70414221128,1,2009,2009-09-03
Iowa State,Big 12,1105.31494371539,1,2009,2009-09-03
Indiana,Big Ten,1179.68865368264,1,2009,2009-09-03
Utah,Mountain West,1781.40917824396,1,2009,2009-09-03
Boise State,Western Athletic,1658.47075431812,1,2009,2009-09-03
Tulane,Conference USA,887.215573628098,1,2009,2009-09-04
Hawai'i,Western Athletic,1360.89955789801,1,2009,2009-09-05
Purdue,Big Ten,1351.20097545203,1,2009,2009-09-05
East Carolina,Conference USA,1376.09990820991,1,2009,2009-09-05
Ohio State,Big Ten,1765.56160243593,1,2009,2009-09-05
Penn State,Big Ten,1731.18497086451,1,2009,2009-09-05
Michigan State,Big Ten,1564.35285067687,1,2009,2009-09-05
Northwestern,Big Ten,1450.78857416221,1,2009,2009-09-05
Syracuse,Big East,1140.63431098745,1,2009,2009-09-05
Miami (OH),Mid-American,908.181325350599,1,2009,2009-09-05
West Virginia,Big East,1639.20967098941,1,2009,2009-09-05
Iowa,Big Ten,1527.53973477071,1,2009,2009-09-05
Tennessee,SEC,1497.52216120032,1,2009,2009-09-05
Pittsburgh,Big East,1532.46838551225,1,2009,2009-09-05
Georgia Tech,ACC,1590.01905725455,1,2009,2009-09-05
Boston College,ACC,1572.78014880804,1,2009,2009-09-05
Air Force,Mountain West,1315.72983563268,1,2009,2009-09-05
Oregon State,Pac-10,1699.74402337777,1,2009,2009-09-05
Wyoming,Mountain West,1124.51444858965,1,2009,2009-09-05
Notre Dame,FBS Independents,1436.67506568766,1,2009,2009-09-05
Oklahoma State,Big 12,1633.04491149583,1,2009,2009-09-05
USC,Pac-10,1899.00964187799,1,2009,2009-09-05
Wake Forest,ACC,1443.99684874522,1,2009,2009-09-05
Michigan,Big Ten,1395.70995230339,1,2009,2009-09-05
Mississippi State,SEC,1358.05166385942,1,2009,2009-09-05
Illinois,Big Ten,1343.05955697738,1,2009,2009-09-05
UAB,Conference USA,1104.2138407093,1,2009,2009-09-05
Marshall,Conference USA,1068.30103090432,1,2009,2009-09-05
Washington State,Pac-10,1194.26440329207,1,2009,2009-09-05
Virginia,ACC,1327.29199567074,1,2009,2009-09-05
North Carolina,ACC,1453.80742554301,1,2009,2009-09-05
Clemson,ACC,1510.14098959121,1,2009,2009-09-05
Louisiana,Sun Belt,1089.51613190276,1,2009,2009-09-05
Florida,SEC,1923.21043483123,1,2009,2009-09-05
Texas,Big 12,1832.61512695364,1,2009,2009-09-05
Oklahoma,Big 12,1720.81205237903,1,2009,2009-09-05
Nebraska,Big 12,1584.77667425236,1,2009,2009-09-05
Kansas,Big 12,1588.10164576557,1,2009,2009-09-05
Ohio,Mid-American,1052.02208958337,1,2009,2009-09-05
Duke,ACC,1050.32832313138,1,2009,2009-09-05
Arkansas,SEC,1449.51322533807,1,2009,2009-09-05
Auburn,SEC,1470.12086084228,1,2009,2009-09-05
Texas A&M,Big 12,1349.17914714859,1,2009,2009-09-05
Houston,Conference USA,1323.63847872376,1,2009,2009-09-05
Wisconsin,Big Ten,1508.2766390039,1,2009,2009-09-05
Eastern Michigan,Mid-American,936.679789348523,1,2009,2009-09-05
Southern Mississippi,Conference USA,1273.71004272035,1,2009,2009-09-05
Texas Tech,Big 12,1669.3235632755,1,2009,2009-09-05
Arkansas State,Sun Belt,1090.24813887195,1,2009,2009-09-05
Kansas State,Big 12,1331.17136244491,1,2009,2009-09-05
UCLA,Pac-10,1398.69700828894,1,2009,2009-09-05
Louisville,Big East,1339.53102893964,1,2009,2009-09-05
South Florida,Big East,1423.90699982775,1,2009,2009-09-05
UCF,Conference USA,1135.75872717098,1,2009,2009-09-05
Vanderbilt,SEC,1403.14465326144,1,2009,2009-09-05
New Mexico State,Western Athletic,839.184269465048,1,2009,2009-09-05
Virginia Tech,ACC,1649.51039572452,1,2009,2009-09-05
SMU,Conference USA,871.627974628054,1,2009,2009-09-05
UTEP,Conference USA,1057.09284258445,1,2009,2009-09-05
California,Pac-10,1619.4851121141,1,2009,2009-09-05
UNLV,Mountain West,1099.05621066342,1,2009,2009-09-05
Fresno State,Western Athletic,1272.15344060712,1,2009,2009-09-05
Arizona State,Pac-10,1459.25012650575,1,2009,2009-09-05
Arizona,Pac-10,1556.22423556625,1,2009,2009-09-05
Washington,Pac-10,1140.03146993852,1,2009,2009-09-05
Memphis,Conference USA,1098.29579359449,1,2009,2009-09-06
Colorado,Big 12,1281.3238331946,1,2009,2009-09-06
Rutgers,Big East,1495.96829549518,1,2009,2009-09-07
Florida State,ACC,1537.92345329346,1,2009,2009-09-07
South Carolina,SEC,1517.8169934951,1,2009,2009-09-03
Coastal Carolina,,1137.37167702773,1,2009,2009-09-03
Troy,Sun Belt,1193.97131761041,1,2009,2009-09-03
Villanova,,694.780342421154,1,2009,2009-09-03
North Texas,Sun Belt,895.826772338914,1,2009,2009-09-03
North Dakota State,,710.511086043808,1,2009,2009-09-03
Eastern Kentucky,,484.02009108441,1,2009,2009-09-03
Utah State,Western Athletic,981.603610563865,1,2009,2009-09-03
Oregon,Pac-10,1653.92247475933,1,2009,2009-09-03
Tulsa,Conference USA,1360.49019166424,1,2009,2009-09-04
Central Arkansas,,496.856583456435,1,2009,2009-09-05
Toledo,Mid-American,1012.90452552165,1,2009,2009-09-05
Appalachian State,,1195.03751427452,1,2009,2009-09-05
Navy,FBS Independents,1317.89025715884,1,2009,2009-09-05
Akron,Mid-American,1017.72229045924,1,2009,2009-09-05
Montana State,,546.754995521109,1,2009,2009-09-05
Towson,,499.245558534617,1,2009,2009-09-05
Minnesota,Big Ten,1296.57855209706,1,2009,2009-09-05
Kentucky,SEC,1478.82750217933,1,2009,2009-09-05
Liberty,,1181.87711761793,1,2009,2009-09-05
Northern Iowa,,627.727951694427,1,2009,2009-09-05
Western Kentucky,Sun Belt,857.981529278495,1,2009,2009-09-05
Youngstown State,,545.420213431929,1,2009,2009-09-05
Jacksonville State,,589.953257355391,1,2009,2009-09-05
Northeastern,,599.647756138673,1,2009,2009-09-05
Nicholls,,645.619558868947,1,2009,2009-09-05
Portland State,,618.967123188535,1,2009,2009-09-05
Weber State,,488.578290407467,1,2009,2009-09-05
Nevada,Western Athletic,1257.52377445021,1,2009,2009-09-05
Georgia,SEC,1706.25326701466,1,2009,2009-09-05
San José State,Western Athletic,1148.06021330055,1,2009,2009-09-05
Baylor,Big 12,1358.84797197355,1,2009,2009-09-05
Western Michigan,Mid-American,1240.17386444434,1,2009,2009-09-05
Jackson State,,499.290289694166,1,2009,2009-09-05
Missouri,Big 12,1643.34252552868,1,2009,2009-09-05
Rice,Conference USA,1259.46272279106,1,2009,2009-09-05
Southern Illinois,,633.270709666707,1,2009,2009-09-05
Stanford,Pac-10,1403.76171000152,1,2009,2009-09-05
William & Mary,,580.397922349712,1,2009,2009-09-05
The Citadel,,493.685375046307,1,2009,2009-09-05
Middle Tennessee,Sun Belt,1092.53410625064,1,2009,2009-09-05
Southern,,495.440978388394,1,2009,2009-09-05
Charleston Southern,,497.299891233403,1,2009,2009-09-05
Louisiana Monroe,Sun Belt,1067.86088464185,1,2009,2009-09-05
BYU,Mountain West,1655.88359050436,1,2009,2009-09-05
Florida Atlantic,Sun Belt,1224.99724991751,1,2009,2009-09-05
Northern Colorado,,498.579043895678,1,2009,2009-09-05
Connecticut,Big East,1412.04507277166,1,2009,2009-09-05
Richmond,,699.272014503585,1,2009,2009-09-05
Missouri State,,496.159118734014,1,2009,2009-09-05
Louisiana Tech,Western Athletic,1218.46079513551,1,2009,2009-09-05
New Mexico,Mountain West,1170.10267143796,1,2009,2009-09-05
Northwestern State,,674.761754206409,1,2009,2009-09-05
Northern Illinois,Mid-American,1086.87916978987,1,2009,2009-09-05
Army,FBS Independents,1044.90214653494,1,2009,2009-09-05
Alcorn State,,488.724249582416,1,2009,2009-09-05
North Dakota,,499.926138669994,1,2009,2009-09-05
Mississippi Valley State,,497.277057352695,1,2009,2009-09-05
UMass,,1282.65028024112,1,2009,2009-09-05
San Diego State,Mountain West,1020.37897404852,1,2009,2009-09-05
Indiana State,,533.481973922606,1,2009,2009-09-05
Wofford,,547.054745422891,1,2009,2009-09-05
Samford,,493.579277673543,1,2009,2009-09-05
Western Carolina,,496.54202432244,1,2009,2009-09-05
Idaho,Western Athletic,822.062284099327,1,2009,2009-09-05
Alabama,SEC,1740.51777853432,1,2009,2009-09-05
Stephen F. Austin,,586.498474470382,1,2009,2009-09-05
Buffalo,Mid-American,1248.85818245815,1,2009,2009-09-05
Maryland,ACC,1492.33802143198,1,2009,2009-09-05
Sacramento State,,491.449769437877,1,2009,2009-09-05
UC Davis,,564.435706377332,1,2009,2009-09-05
Idaho State,,518.158586308437,1,2009,2009-09-05
Central Michigan,Mid-American,1217.25942026514,1,2009,2009-09-05
LSU,SEC,1646.12651037354,1,2009,2009-09-05
Ole Miss,SEC,1552.25002212651,1,2009,2009-09-06
Colorado State,Mountain West,1370.01860775364,1,2009,2009-09-06
Cincinnati,Big East,1658.0393945863,1,2009,2009-09-07
Miami,ACC,1529.12675143398,1,2009,2009-09-07
Georgia Tech,ACC,1616.80186428668,2,2009,2009-09-10
Toledo,Mid-American,1078.65737958201,2,2009,2009-09-11
Connecticut,Big East,1367.92656289841,2,2009,2009-09-12
Michigan State,Big Ten,1486.99588564535,2,2009,2009-09-12
Indiana,Big Ten,1222.85957543154,2,2009,2009-09-12
Northwestern,Big Ten,1453.8827351177,2,2009,2009-09-12
Buffalo,Mid-American,1230.88179811399,2,2009,2009-09-12
Army,FBS Independents,996.378857517835,2,2009,2009-09-12
Penn State,Big Ten,1733.20381517983,2,2009,2009-09-12
Wisconsin,Big Ten,1521.67664492846,2,2009,2009-09-12
Wake Forest,ACC,1475.13048343205,2,2009,2009-09-12
Iowa State,Big 12,1096.15605635121,2,2009,2009-09-12
Florida,SEC,1924.13107853012,2,2009,2009-09-12
Virginia Tech,ACC,1651.63797911517,2,2009,2009-09-12
Akron,Mid-American,1020.71246180612,2,2009,2009-09-12
Nebraska,Big 12,1588.2250248205,2,2009,2009-09-12
Boston College,ACC,1575.98041744847,2,2009,2009-09-12
Tulane,Conference USA,885.840999080184,2,2009,2009-09-12
Michigan,Big Ten,1436.49407036981,2,2009,2009-09-12
Virginia,ACC,1311.62206211861,2,2009,2009-09-12
Wyoming,Mountain West,1122.57951214008,2,2009,2009-09-12
Oklahoma State,Big 12,1557.33722575304,2,2009,2009-09-12
West Virginia,Big East,1650.94790996216,2,2009,2009-09-12
Washington,Pac-10,1148.92361460077,2,2009,2009-09-12
Navy,FBS Independents,1342.65270849672,2,2009,2009-09-12
Rutgers,Big East,1496.16220503382,2,2009,2009-09-12
UAB,Conference USA,1032.84529474496,2,2009,2009-09-12
Tennessee,SEC,1437.3457027709,2,2009,2009-09-12
Colorado State,Mountain West,1370.40439027663,2,2009,2009-09-12
California,Pac-10,1619.64616479815,2,2009,2009-09-12
NC State,ACC,1418.23272561877,2,2009,2009-09-12
Florida State,ACC,1538.18687129593,2,2009,2009-09-12
Maryland,ACC,1492.53698468667,2,2009,2009-09-12
Georgia,SEC,1723.04967962134,2,2009,2009-09-12
LSU,SEC,1659.08686597252,2,2009,2009-09-12
Oklahoma,Big 12,1720.87300238242,2,2009,2009-09-12
Missouri,Big 12,1647.97188119486,2,2009,2009-09-12
Minnesota,Big Ten,1334.70885986041,2,2009,2009-09-12
North Texas,Sun Belt,865.366909980806,2,2009,2009-09-12
Auburn,SEC,1493.62611762199,2,2009,2009-09-12
Southern Mississippi,Conference USA,1294.767707365,2,2009,2009-09-12
Texas Tech,Big 12,1674.79817940866,2,2009,2009-09-12
Louisiana,Sun Belt,1152.87910925366,2,2009,2009-09-12
Washington State,Pac-10,1164.96883790347,2,2009,2009-09-12
Illinois,Big Ten,1343.52584596867,2,2009,2009-09-12
Louisiana Monroe,Sun Belt,1070.01785152889,2,2009,2009-09-12
Middle Tennessee,Sun Belt,1129.051039674,2,2009,2009-09-12
Ball State,Mid-American,1196.03645290803,2,2009,2009-09-12
Alabama,SEC,1741.28693994546,2,2009,2009-09-12
UTEP,Conference USA,1051.93787550286,2,2009,2009-09-12
Northern Illinois,Mid-American,1091.75451858033,2,2009,2009-09-12
Cincinnati,Big East,1658.13643171477,2,2009,2009-09-12
Western Kentucky,Sun Belt,853.718122759719,2,2009,2009-09-12
Ohio State,Big Ten,1732.497927723,2,2009,2009-09-12
Boise State,Western Athletic,1659.2873422399,2,2009,2009-09-12
New Mexico State,Western Athletic,847.1499614973,2,2009,2009-09-12
New Mexico,Mountain West,1143.37363095018,2,2009,2009-09-12
San Diego State,Mountain West,1023.18505173929,2,2009,2009-09-12
Arizona,Pac-10,1556.36340718585,2,2009,2009-09-12
Oregon,Pac-10,1663.53810117942,2,2009,2009-09-12
San José State,Western Athletic,1145.12078986985,2,2009,2009-09-12
UNLV,Mountain West,1095.53396596613,2,2009,2009-09-12
Clemson,ACC,1483.35818255908,2,2009,2009-09-10
Colorado,Big 12,1215.57097913424,2,2009,2009-09-11
North Carolina,ACC,1497.92593541626,2,2009,2009-09-12
Central Michigan,Mid-American,1294.61638529666,2,2009,2009-09-12
Western Michigan,Mid-American,1197.00294269545,2,2009,2009-09-12
Eastern Michigan,Mid-American,933.585628393029,2,2009,2009-09-12
Pittsburgh,Big East,1550.4447698564,2,2009,2009-09-12
Duke,ACC,1098.85161214849,2,2009,2009-09-12
Syracuse,Big East,1138.61546667213,2,2009,2009-09-12
Fresno State,Western Athletic,1258.75343468256,2,2009,2009-09-12
Stanford,Pac-10,1372.62807531469,2,2009,2009-09-12
