team,conference,elo_rating,week,season,date
New Mexico,Mountain West,1141.40155985028,3,2000,2000-09-09T00:00:00Z
Penn State,Big Ten,1422.37959800173,3,2000,2000-09-09T00:00:00Z
Bowling Green,Mid-American,1179.22972458694,3,2000,2000-09-09T00:00:00Z
Hawai'i,Western Athletic,1138.02944267621,3,2000,2000-09-09T00:00:00Z
Purdue,Big Ten,1515.4248025119,3,2000,2000-09-09T00:00:00Z
Rutgers,Big East,1509.22120828442,3,2000,2000-09-09T00:00:00Z
Stanford,Pac-10,1476.74201609925,3,2000,2000-09-09T00:00:00Z
USC,Pac-10,1551.05231494077,3,2000,2000-09-09T00:00:00Z
Texas,Big 12,1505.82061848572,3,2000,2000-09-09T00:00:00Z
Texas A&M,Big 12,1479.44570901489,3,2000,2000-09-09T00:00:00Z
Texas Tech,Big 12,1522.63624844749,3,2000,2000-09-09T00:00:00Z
Toledo,Mid-American,1266.54232118305,3,2000,2000-09-09T00:00:00Z
UCLA,Pac-10,1536.12188218848,3,2000,2000-09-09T00:00:00Z
Utah State,Big West,1200.64353706851,3,2000,2000-09-09T00:00:00Z
Virginia,ACC,1458.66164033178,3,2000,2000-09-09T00:00:00Z
Washington,Pac-10,1531.08176746864,3,2000,2000-09-09T00:00:00Z
Ball State,Mid-American,1130.26785112449,3,2000,2000-09-09T00:00:00Z
Iowa,Big Ten,1409.44570901489,3,2000,2000-09-09T00:00:00Z
Wisconsin,Big Ten,1537.53467001208,3,2000,2000-09-09T00:00:00Z
Air Force,Mountain West,1264.66244185438,3,2000,2000-09-09T00:00:00Z
Eastern Michigan,Mid-American,1192.23830549588,3,2000,2000-09-09T00:00:00Z
Wake Forest,ACC,1404.53957598979,3,2000,2000-09-09T00:00:00Z
South Carolina,SEC,1556.9232588992,3,2000,2000-09-09T00:00:00Z
Nevada,Western Athletic,1178.74091695169,3,2000,2000-09-09T00:00:00Z
Alabama,SEC,1496.86521766018,3,2000,2000-09-09T00:00:00Z
Ole Miss,SEC,1467.53467001208,3,2000,2000-09-09T00:00:00Z
Central Michigan,Mid-American,1221.47578465965,3,2000,2000-09-09T00:00:00Z
Georgia Tech,ACC,1469.66271903436,3,2000,2000-09-09T00:00:00Z
UTEP,Western Athletic,1227.90686967447,3,2000,2000-09-09T00:00:00Z
Chattanooga,,891.970557323786,3,2000,2000-09-07T00:00:00Z
Virginia Tech,Big East,1525.51355226671,3,2000,2000-09-07T00:00:00Z
Northern Iowa,,893.457753184577,3,2000,2000-09-09T00:00:00Z
Boston College,Big East,1508.33316104462,3,2000,2000-09-09T00:00:00Z
Utah,Mountain West,1433.89004287586,3,2000,2000-09-09T00:00:00Z
Northwestern State,,891.636101253079,3,2000,2000-09-09T00:00:00Z
Syracuse,Big East,1455.08645846701,3,2000,2000-09-09T00:00:00Z
Missouri,Big 12,1472.07131279691,3,2000,2000-09-09T00:00:00Z
East Tennessee State,,894.001762053674,3,2000,2000-09-09T00:00:00Z
Colgate,,890.681995380624,3,2000,2000-09-09T00:00:00Z
Middle Tennessee,FBS Independents,1184.5751974881,3,2000,2000-09-09T00:00:00Z
Illinois,Big Ten,1520.43168495078,3,2000,2000-09-09T00:00:00Z
UNLV,Mountain West,1192.2933113989,3,2000,2000-09-09T00:00:00Z
South Florida,FBS Independents,1198.33170791684,3,2000,2000-09-09T00:00:00Z
Houston,Conference USA,1163.65219155106,3,2000,2000-09-09T00:00:00Z
Grambling,,898.665026865229,3,2000,2000-09-09T00:00:00Z
Temple,Big East,1230.65380560675,3,2000,2000-09-09T00:00:00Z
Louisiana Monroe,FBS Independents,1161.90355760121,3,2000,2000-09-09T00:00:00Z
Rice,Western Athletic,1220.55429098511,3,2000,2000-09-09T00:00:00Z
Marshall,Mid-American,1199.66554392929,3,2000,2000-09-09T00:00:00Z
Montana,,940.3397600183,3,2000,2000-09-09T00:00:00Z
Nebraska,Big 12,1550.61141111288,3,2000,2000-09-09T00:00:00Z
NC State,ACC,1547.73254936976,3,2000,2000-09-09T00:00:00Z
Illinois State,,891.636101253079,3,2000,2000-09-09T00:00:00Z
Duke,ACC,1415.10511770966,3,2000,2000-09-09T00:00:00Z
Ohio,Mid-American,1254.5751974881,3,2000,2000-09-09T00:00:00Z
Ohio State,Big Ten,1551.65899768017,3,2000,2000-09-09T00:00:00Z
Arkansas State,Big West,1184.5751974881,3,2000,2000-09-09T00:00:00Z
Oklahoma State,Big 12,1513.2296403721,3,2000,2000-09-09T00:00:00Z
Oregon State,Pac-10,1512.44243091274,3,2000,2000-09-09T00:00:00Z
Louisiana Tech,FBS Independents,1188.27098117554,3,2000,2000-09-09T00:00:00Z
Pittsburgh,Big East,1520.77027541306,3,2000,2000-09-09T00:00:00Z
Portland State,,961.970557323786,3,2000,2000-09-09T00:00:00Z
Kent State,Mid-American,1184.5751974881,3,2000,2000-09-09T00:00:00Z
Buffalo,Mid-American,1184.32588917214,3,2000,2000-09-09T00:00:00Z
San José State,Western Athletic,1255.72331388867,3,2000,2000-09-09T00:00:00Z
Colorado,Big 12,1422.18561603537,3,2000,2000-09-09T00:00:00Z
Louisiana,FBS Independents,1132.20882419049,3,2000,2000-09-09T00:00:00Z
Wyoming,Mountain West,1183.01962097303,3,2000,2000-09-09T00:00:00Z
North Texas,Big West,1179.36717918955,3,2000,2000-09-09T00:00:00Z
Weber State,,894.139674197574,3,2000,2000-09-09T00:00:00Z
Fresno State,Western Athletic,1185.35390247118,3,2000,2000-09-09T00:00:00Z
Southern Utah,,891.649774330391,3,2000,2000-09-09T00:00:00Z
Richmond,,897.989454892434,3,2000,2000-09-09T00:00:00Z
Miami,Big East,1472.07131279691,3,2000,2000-09-09T00:00:00Z
Western Illinois,,960.126166066521,3,2000,2000-09-09T00:00:00Z
Western Michigan,Mid-American,1253.01962097303,3,2000,2000-09-09T00:00:00Z
Oregon,Pac-10,1478.52421534035,3,2000,2000-09-09T00:00:00Z
BYU,Mountain West,1457.21067826176,3,2000,2000-09-09T00:00:00Z
Miami (OH),Mid-American,1299.23747916377,3,2000,2000-09-09T00:00:00Z
North Carolina,ACC,1541.51930936263,3,2000,2000-09-09T00:00:00Z
Georgia,SEC,1480.61141111288,3,2000,2000-09-09T00:00:00Z
TCU,Western Athletic,1513.2296403721,3,2000,2000-09-09T00:00:00Z
Vanderbilt,SEC,1411.65899768017,3,2000,2000-09-09T00:00:00Z
Auburn,SEC,1548.52421534035,3,2000,2000-09-09T00:00:00Z
Akron,Mid-American,1162.46532998792,3,2000,2000-09-09T00:00:00Z
Florida State,ACC,1567.87195097772,3,2000,2000-09-09T00:00:00Z
SMU,Western Athletic,1220.33098400904,3,2000,2000-09-09T00:00:00Z
BYU,Mountain West,1422.36400322241,4,2000,2000-09-14T00:00:00Z
Akron,Mid-American,1195.74099547682,4,2000,2000-09-16T00:00:00Z
Arizona,Pac-10,1504.00043209563,4,2000,2000-09-16T00:00:00Z
Arizona State,Pac-10,1523.97155046424,4,2000,2000-09-16T00:00:00Z
Arkansas,SEC,1511.62248115643,4,2000,2000-09-16T00:00:00Z
Buffalo,Mid-American,1143.38860705512,4,2000,2000-09-16T00:00:00Z
Georgia Tech,ACC,1477.28579465432,4,2000,2000-09-16T00:00:00Z
Illinois,Big Ten,1550.44737587114,4,2000,2000-09-16T00:00:00Z
Iowa,Big Ten,1379.57539825136,4,2000,2000-09-16T00:00:00Z
Kansas,Big 12,1454.7904920337,4,2000,2000-09-16T00:00:00Z
Kansas State,Big 12,1541.28942584673,4,2000,2000-09-16T00:00:00Z
Kentucky,SEC,1507.76240085002,4,2000,2000-09-16T00:00:00Z
Louisiana Monroe,FBS Independents,1171.62834001063,4,2000,2000-09-16T00:00:00Z
Arkansas State,Big West,1147.23743911877,4,2000,2000-09-16T00:00:00Z
Missouri,Big 12,1435.18858261241,4,2000,2000-09-16T00:00:00Z
Middle Tennessee,FBS Independents,1193.25772645458,4,2000,2000-09-16T00:00:00Z
Baylor,Big 12,1466.80744786357,4,2000,2000-09-16T00:00:00Z
UNLV,Mountain West,1220.53643293888,4,2000,2000-09-16T00:00:00Z
New Mexico State,Big West,1407.40835063124,4,2000,2000-09-16T00:00:00Z
NC State,ACC,1554.70703936016,4,2000,2000-09-16T00:00:00Z
Notre Dame,FBS Independents,1519.25901868977,4,2000,2000-09-16T00:00:00Z
Ohio,Mid-American,1260.62707086234,4,2000,2000-09-16T00:00:00Z
Ohio State,Big Ten,1561.84991634481,4,2000,2000-09-16T00:00:00Z
Oklahoma State,Big 12,1520.73341353562,4,2000,2000-09-16T00:00:00Z
Oregon,Pac-10,1479.92926241053,4,2000,2000-09-16T00:00:00Z
Pittsburgh,Big East,1541.24940773186,4,2000,2000-09-16T00:00:00Z
San José State,Western Athletic,1261.47965374681,4,2000,2000-09-16T00:00:00Z
South Carolina,SEC,1562.66103221297,4,2000,2000-09-16T00:00:00Z
South Florida,FBS Independents,1206.42966898094,4,2000,2000-09-16T00:00:00Z
Alabama,SEC,1434.69653806312,4,2000,2000-09-16T00:00:00Z
Stanford,Pac-10,1509.13557810719,4,2000,2000-09-16T00:00:00Z
Louisiana Tech,FBS Independents,1126.79299406296,4,2000,2000-09-16T00:00:00Z
Temple,Big East,1255.2560298537,4,2000,2000-09-16T00:00:00Z
Texas A&M,Big 12,1489.68095003804,4,2000,2000-09-16T00:00:00Z
TCU,Western Athletic,1544.48888194792,4,2000,2000-09-16T00:00:00Z
Texas Tech,Big 12,1527.64025666758,4,2000,2000-09-16T00:00:00Z
Toledo,Mid-American,1272.22402665621,4,2000,2000-09-16T00:00:00Z
UCLA,Pac-10,1563.7643530462,4,2000,2000-09-16T00:00:00Z
Colorado,Big 12,1392.57187606709,4,2000,2000-09-16T00:00:00Z
Utah,Mountain West,1395.93691049779,4,2000,2000-09-16T00:00:00Z
West Virginia,Big East,1557.09737972444,4,2000,2000-09-16T00:00:00Z
Western Michigan,Mid-American,1259.12118503613,4,2000,2000-09-16T00:00:00Z
Wisconsin,Big Ten,1548.99372393641,4,2000,2000-09-16T00:00:00Z
Wyoming,Mountain West,1216.35428483061,4,2000,2000-09-16T00:00:00Z
Kent State,Mid-American,1123.25772645458,4,2000,2000-09-16T00:00:00Z
East Carolina,Conference USA,1268.98848604683,4,2000,2000-09-16T00:00:00Z
Tennessee,SEC,1468.26362851376,4,2000,2000-09-16T00:00:00Z
Florida State,ACC,1594.82320207715,4,2000,2000-09-16T00:00:00Z
Houston,Conference USA,1215.8783051601,4,2000,2000-09-16T00:00:00Z
Vanderbilt,SEC,1376.74721105841,4,2000,2000-09-16T00:00:00Z
Rice,Western Athletic,1176.04631839723,4,2000,2000-09-16T00:00:00Z
Auburn,SEC,1574.17584384194,4,2000,2000-09-16T00:00:00Z
Clemson,ACC,1549.29426445398,4,2000,2000-09-16T00:00:00Z
Duke,ACC,1378.95274025278,4,2000,2000-09-16T00:00:00Z
Virginia Tech,Big East,1553.43082608931,4,2000,2000-09-16T00:00:00Z
Mississippi State,SEC,1548.57937867962,4,2000,2000-09-14T00:00:00Z
UCF,FBS Independents,1167.0587905818,4,2000,2000-09-16T00:00:00Z
San Diego State,Mountain West,1166.72983964971,4,2000,2000-09-16T00:00:00Z
Colorado State,Mountain West,1252.02668748208,4,2000,2000-09-16T00:00:00Z
Boise State,Big West,1236.19941248531,4,2000,2000-09-16T00:00:00Z
Connecticut,FBS Independents,1220.75005940054,4,2000,2000-09-16T00:00:00Z
Navy,FBS Independents,1151.88215171591,4,2000,2000-09-16T00:00:00Z
California,Pac-10,1495.59949353965,4,2000,2000-09-16T00:00:00Z
Iowa State,Big 12,1545.60644204084,4,2000,2000-09-16T00:00:00Z
UAB,Conference USA,1196.97165428279,4,2000,2000-09-16T00:00:00Z
Ball State,Mid-American,1125.67529339608,4,2000,2000-09-16T00:00:00Z
Indiana,Big Ten,1432.72699987994,4,2000,2000-09-16T00:00:00Z
Nicholls,,890.275217590581,4,2000,2000-09-16T00:00:00Z
Memphis,Conference USA,1253.67205445164,4,2000,2000-09-16T00:00:00Z
Michigan State,Big Ten,1545.24662893142,4,2000,2000-09-16T00:00:00Z
Murray State,,891.317471033519,4,2000,2000-09-16T00:00:00Z
Minnesota,Big Ten,1492.3500582886,4,2000,2000-09-16T00:00:00Z
North Texas,Big West,1151.12405764957,4,2000,2000-09-16T00:00:00Z
New Mexico,Mountain West,1204.48798188316,4,2000,2000-09-16T00:00:00Z
SMU,Western Athletic,1213.35649401864,4,2000,2000-09-16T00:00:00Z
Purdue,Big Ten,1483.08904272133,4,2000,2000-09-16T00:00:00Z
Tennessee Tech,,893.948126625758,4,2000,2000-09-16T00:00:00Z
Miami (OH),Mid-American,1289.04656049913,4,2000,2000-09-16T00:00:00Z
Texas State,,1192.49622683648,4,2000,2000-09-16T00:00:00Z
Idaho,Big West,856.678652778739,4,2000,2000-09-16T00:00:00Z
Penn State,Big Ten,1401.90046568293,4,2000,2000-09-16T00:00:00Z
Southern Utah,,885.893434472253,4,2000,2000-09-16T00:00:00Z
Eastern Michigan,Mid-American,1186.50053218211,4,2000,2000-09-16T00:00:00Z
James Madison,,891.902038935899,4,2000,2000-09-16T00:00:00Z
Southern Mississippi,Conference USA,1254.13923692085,4,2000,2000-09-16T00:00:00Z
Texas,Big 12,1473.42705647778,4,2000,2000-09-16T00:00:00Z
Stephen F. Austin,,961.477987112579,4,2000,2000-09-16T00:00:00Z
Bowling Green,Mid-American,1154.62750033998,4,2000,2000-09-16T00:00:00Z
UTEP,Western Athletic,1217.67162865132,4,2000,2000-09-16T00:00:00Z
Northwestern,Big Ten,1499.69452606695,4,2000,2000-09-16T00:00:00Z
Louisiana,FBS Independents,1127.2048159704,4,2000,2000-09-16T00:00:00Z
Eastern Illinois,,894.318294526843,4,2000,2000-09-16T00:00:00Z
Michigan,Big Ten,1489.33790816924,4,2000,2000-09-16T00:00:00Z
Washington,Pac-10,1560.69550743693,4,2000,2000-09-16T00:00:00Z
Washington State,Pac-10,1497.45835971394,4,2000,2000-09-16T00:00:00Z
Maryland,ACC,1482.24881466881,4,2000,2000-09-16T00:00:00Z
Indiana State,,893.898435936907,4,2000,2000-09-16T00:00:00Z
Cincinnati,Conference USA,1297.75122664461,4,2000,2000-09-16T00:00:00Z
Central Michigan,Mid-American,1188.14112080207,4,2000,2000-09-16T00:00:00Z
Youngstown State,,961.317471033519,4,2000,2000-09-16T00:00:00Z
Tulane,Conference USA,1167.46851901024,4,2000,2000-09-16T00:00:00Z
Florida,SEC,1555.19061667436,4,2000,2000-09-16T00:00:00Z
North Carolina,ACC,1514.5680582632,4,2000,2000-09-16T00:00:00Z
Army,Conference USA,1353.66820165074,4,2000,2000-09-16T00:00:00Z
Ole Miss,SEC,1502.44645663384,4,2000,2000-09-16T00:00:00Z
Tulsa,Western Athletic,1223.24888953957,4,2000,2000-09-16T00:00:00Z
LSU,SEC,1482.76749274425,4,2000,2000-09-16T00:00:00Z
Wake Forest,ACC,1386.32707900446,4,2000,2000-09-16T00:00:00Z
Virginia,ACC,1494.81401778866,4,2000,2000-09-16T00:00:00Z
Rutgers,Big East,1481.30393446182,4,2000,2000-09-16T00:00:00Z
NC State,ACC,1576.97767241996,5,2000,2000-09-21T00:00:00Z
Arizona State,Pac-10,1531.09468061904,5,2000,2000-09-23T00:00:00Z
Auburn,SEC,1579.64202355373,5,2000,2000-09-23T00:00:00Z
Baylor,Big 12,1476.60601127985,5,2000,2000-09-23T00:00:00Z
Central Michigan,Mid-American,1152.44191934719,5,2000,2000-09-23T00:00:00Z
Boston College,Big East,1514.32560173053,5,2000,2000-09-23T00:00:00Z
UCF,FBS Independents,1176.53772633919,5,2000,2000-09-23T00:00:00Z
East Carolina,Conference USA,1316.60202193223,5,2000,2000-09-23T00:00:00Z
Florida State,ACC,1618.28466983082,5,2000,2000-09-23T00:00:00Z
Fresno State,Western Athletic,1242.26059498793,5,2000,2000-09-23T00:00:00Z
Georgia,SEC,1503.25238528171,5,2000,2000-09-23T00:00:00Z
Washington State,Pac-10,1428.71094442719,5,2000,2000-09-23T00:00:00Z
Indiana,Big Ten,1450.29302042836,5,2000,2000-09-23T00:00:00Z
Kansas,Big 12,1456.82205847807,5,2000,2000-09-23T00:00:00Z
Kansas State,Big 12,1546.30044760555,5,2000,2000-09-23T00:00:00Z
Maryland,ACC,1490.7398508321,5,2000,2000-09-23T00:00:00Z
Michigan State,Big Ten,1572.23271633692,5,2000,2000-09-23T00:00:00Z
Nebraska,Big 12,1565.58920818257,5,2000,2000-09-23T00:00:00Z
Wyoming,Mountain West,1172.23946116883,5,2000,2000-09-23T00:00:00Z
New Mexico,Mountain West,1212.33559937526,5,2000,2000-09-23T00:00:00Z
North Carolina,ACC,1522.00756097481,5,2000,2000-09-23T00:00:00Z
Connecticut,FBS Independents,1157.96870219061,5,2000,2000-09-23T00:00:00Z
Louisiana,FBS Independents,1068.26981774676,5,2000,2000-09-23T00:00:00Z
Oklahoma,Big 12,1521.9781405117,5,2000,2000-09-23T00:00:00Z
Oregon State,Pac-10,1518.78237645727,5,2000,2000-09-23T00:00:00Z
USC,Pac-10,1559.51840456401,5,2000,2000-09-23T00:00:00Z
Oklahoma State,Big 12,1460.23428943745,5,2000,2000-09-23T00:00:00Z
Temple,Big East,1278.29093611667,5,2000,2000-09-23T00:00:00Z
Tennessee,SEC,1476.43178374563,5,2000,2000-09-23T00:00:00Z
Texas,Big 12,1483.36366092944,5,2000,2000-09-23T00:00:00Z
TCU,Western Athletic,1549.31341767106,5,2000,2000-09-23T00:00:00Z
SMU,Western Athletic,1168.46956989683,5,2000,2000-09-23T00:00:00Z
Tulsa,Western Athletic,1243.88975146211,5,2000,2000-09-23T00:00:00Z
Vanderbilt,SEC,1406.46935639461,5,2000,2000-09-23T00:00:00Z
Utah,Mountain West,1343.78476472995,5,2000,2000-09-23T00:00:00Z
Arkansas,SEC,1533.93643243337,5,2000,2000-09-23T00:00:00Z
BYU,Mountain West,1435.36065395352,5,2000,2000-09-23T00:00:00Z
Buffalo,Mid-American,1174.00336190966,5,2000,2000-09-23T00:00:00Z
Army,Conference USA,1304.01369758927,5,2000,2000-09-23T00:00:00Z
Ohio State,Big Ten,1577.59276616086,5,2000,2000-09-23T00:00:00Z
Purdue,Big Ten,1513.50781968044,5,2000,2000-09-23T00:00:00Z
South Carolina,SEC,1590.79215943627,5,2000,2000-09-23T00:00:00Z
UTEP,Western Athletic,1239.748575567,5,2000,2000-09-23T00:00:00Z
Ohio,Mid-American,1214.00752168563,5,2000,2000-09-23T00:00:00Z
Virginia,ACC,1459.76165886545,5,2000,2000-09-23T00:00:00Z
Florida,SEC,1580.16109250399,5,2000,2000-09-23T00:00:00Z
West Virginia,Big East,1508.70860732178,5,2000,2000-09-23T00:00:00Z
Miami (OH),Mid-American,1304.38303543839,5,2000,2000-09-23T00:00:00Z
Illinois,Big Ten,1504.1675562883,5,2000,2000-09-23T00:00:00Z
Wisconsin,Big Ten,1503.79146585859,5,2000,2000-09-23T00:00:00Z
Oregon,Pac-10,1517.82740349935,5,2000,2000-09-23T00:00:00Z
Pittsburgh,Big East,1565.0747808843,5,2000,2000-09-23T00:00:00Z
LSU,SEC,1421.39672155045,5,2000,2000-09-23T00:00:00Z
Western Michigan,Mid-American,1289.92088536979,5,2000,2000-09-23T00:00:00Z
Georgia Tech,ACC,1455.01516159452,5,2000,2000-09-21T00:00:00Z
Utah State,Big West,1193.52040691371,5,2000,2000-09-23T00:00:00Z
Northern Illinois,Mid-American,1194.86827635892,5,2000,2000-09-23T00:00:00Z
South Florida,FBS Independents,1196.63110556466,5,2000,2000-09-23T00:00:00Z
Boise State,Big West,1271.8986139402,5,2000,2000-09-23T00:00:00Z
Navy,FBS Independents,1145.88971103,5,2000,2000-09-23T00:00:00Z
William & Mary,,890.521064242614,5,2000,2000-09-23T00:00:00Z
Syracuse,Big East,1407.47292258161,5,2000,2000-09-23T00:00:00Z
Louisville,Conference USA,1507.37873271696,5,2000,2000-09-23T00:00:00Z
California,Pac-10,1438.6928010229,5,2000,2000-09-23T00:00:00Z
New Mexico State,Big West,1384.76737646241,5,2000,2000-09-23T00:00:00Z
Idaho,Big West,925.426068065489,5,2000,2000-09-23T00:00:00Z
Cincinnati,Conference USA,1280.18520609618,5,2000,2000-09-23T00:00:00Z
Southern Illinois,,897.968433555623,5,2000,2000-09-23T00:00:00Z
North Texas,Big West,1146.11303589076,5,2000,2000-09-23T00:00:00Z
Middle Tennessee,FBS Independents,1184.7666902913,5,2000,2000-09-23T00:00:00Z
Notre Dame,FBS Independents,1492.27293128428,5,2000,2000-09-23T00:00:00Z
Iowa,Big Ten,1364.59760118167,5,2000,2000-09-23T00:00:00Z
Nevada,Western Athletic,1222.85574061346,5,2000,2000-09-23T00:00:00Z
Northern Arizona,,892.1523825079,5,2000,2000-09-23T00:00:00Z
Marshall,Mid-American,1192.22604121769,5,2000,2000-09-23T00:00:00Z
Northeastern,,962.781357209929,5,2000,2000-09-23T00:00:00Z
Northwestern State,,950.571099476723,5,2000,2000-09-23T00:00:00Z
Rice,Western Athletic,1169.49298039743,5,2000,2000-09-23T00:00:00Z
San Diego State,Mountain West,1160.38989410518,5,2000,2000-09-23T00:00:00Z
San José State,Western Athletic,1253.01356412358,5,2000,2000-09-23T00:00:00Z
Southern Mississippi,Conference USA,1314.63836101902,5,2000,2000-09-23T00:00:00Z
Eastern Michigan,Mid-American,1163.46562591914,5,2000,2000-09-23T00:00:00Z
Louisiana Monroe,FBS Independents,1163.46018477875,5,2000,2000-09-23T00:00:00Z
Houston,Conference USA,1205.94170070844,5,2000,2000-09-23T00:00:00Z
Arkansas State,Big West,1142.41290339563,5,2000,2000-09-23T00:00:00Z
Tulane,Conference USA,1212.35544313206,5,2000,2000-09-23T00:00:00Z
Louisiana Tech,FBS Independents,1106.15213214042,5,2000,2000-09-23T00:00:00Z
Duke,ACC,1349.23059491658,5,2000,2000-09-23T00:00:00Z
Air Force,Mountain West,1316.81458762222,5,2000,2000-09-23T00:00:00Z
Alabama,SEC,1412.38258678618,5,2000,2000-09-23T00:00:00Z
UNLV,Mountain West,1207.53978220777,5,2000,2000-09-23T00:00:00Z
Bowling Green,Mid-American,1124.01274548544,5,2000,2000-09-23T00:00:00Z
Memphis,Conference USA,1303.32655851311,5,2000,2000-09-23T00:00:00Z
Penn State,Big Ten,1386.15761586688,5,2000,2000-09-23T00:00:00Z
Minnesota,Big Ten,1461.93128132949,5,2000,2000-09-23T00:00:00Z
Mississippi State,SEC,1520.44825145632,5,2000,2000-09-23T00:00:00Z
Hawai'i,Western Athletic,1115.95249576053,5,2000,2000-09-23T00:00:00Z
Akron,Mid-American,1242.36054465354,5,2000,2000-09-23T00:00:00Z
Clemson,ACC,1584.34662337719,5,2000,2000-09-23T00:00:00Z
Kentucky,SEC,1482.79192502038,5,2000,2000-09-23T00:00:00Z
Miami,Big East,1520.46008519957,5,2000,2000-09-23T00:00:00Z
Kent State,Mid-American,1107.92125151532,5,2000,2000-09-23T00:00:00Z
Michigan,Big Ten,1535.61772775208,5,2000,2000-09-23T00:00:00Z
Northwestern,Big Ten,1544.89678414476,5,2000,2000-09-23T00:00:00Z
UCLA,Pac-10,1525.86621195739,5,2000,2000-09-23T00:00:00Z
Rutgers,Big East,1457.47856130937,5,2000,2000-09-23T00:00:00Z
UAB,Conference USA,1258.34242547659,5,2000,2000-09-23T00:00:00Z
Toledo,Mid-American,1241.42432632255,5,2000,2000-09-23T00:00:00Z
Temple,Big East,1259.59940503744,6,2000,2000-09-28T00:00:00Z
Maryland,ACC,1462.9434933564,6,2000,2000-09-28T00:00:00Z
Nevada,Western Athletic,1185.25855382203,6,2000,2000-09-30T00:00:00Z
Houston,Conference USA,1231.84014145794,6,2000,2000-09-30T00:00:00Z
Idaho,Big West,952.465778245358,6,2000,2000-09-30T00:00:00Z
Louisville,Conference USA,1513.59702415286,6,2000,2000-09-30T00:00:00Z
Arkansas State,Big West,1083.01128714542,6,2000,2000-09-30T00:00:00Z
South Florida,FBS Independents,1226.4678385857,6,2000,2000-09-30T00:00:00Z
Syracuse,Big East,1439.74721471927,6,2000,2000-09-30T00:00:00Z
Navy,FBS Independents,1137.58722087393,6,2000,2000-09-30T00:00:00Z
Louisiana Monroe,FBS Independents,1125.84948315607,6,2000,2000-09-30T00:00:00Z
UTEP,Western Athletic,1283.61928361303,6,2000,2000-09-30T00:00:00Z
Utah State,Big West,1167.88367593068,6,2000,2000-09-30T00:00:00Z
Stanford,Pac-10,1468.13745521268,6,2000,2000-09-30T00:00:00Z
Auburn,SEC,1594.47552698511,6,2000,2000-09-30T00:00:00Z
Arkansas,SEC,1490.47562374854,6,2000,2000-09-30T00:00:00Z
North Carolina,ACC,1475.19959255234,6,2000,2000-09-30T00:00:00Z
Indiana,Big Ten,1471.8467284084,6,2000,2000-09-30T00:00:00Z
LSU,SEC,1456.40025364928,6,2000,2000-09-30T00:00:00Z
Marshall,Mid-American,1219.95703135889,6,2000,2000-09-30T00:00:00Z
Rutgers,Big East,1423.28246343065,6,2000,2000-09-30T00:00:00Z
Michigan,Big Ten,1562.04866497185,6,2000,2000-09-30T00:00:00Z
Mississippi State,SEC,1555.92298498221,6,2000,2000-09-30T00:00:00Z
Nebraska,Big 12,1583.5040329865,6,2000,2000-09-30T00:00:00Z
Ball State,Mid-American,1092.10427270709,6,2000,2000-09-30T00:00:00Z
Michigan State,Big Ten,1529.09021225453,6,2000,2000-09-30T00:00:00Z
Penn State,Big Ten,1428.34248156302,6,2000,2000-09-30T00:00:00Z
Southern Mississippi,Conference USA,1343.03818552895,6,2000,2000-09-30T00:00:00Z
Texas,Big 12,1510.62309516797,6,2000,2000-09-30T00:00:00Z
Texas A&M,Big 12,1522.96567820912,6,2000,2000-09-30T00:00:00Z
Toledo,Mid-American,1262.69681201529,6,2000,2000-09-30T00:00:00Z
Hawai'i,Western Athletic,1088.19398811747,6,2000,2000-09-30T00:00:00Z
UCLA,Pac-10,1555.88634119459,6,2000,2000-09-30T00:00:00Z
Boston College,Big East,1477.72550842003,6,2000,2000-09-30T00:00:00Z
Akron,Mid-American,1278.06788069493,6,2000,2000-09-30T00:00:00Z
Alabama,SEC,1459.31689482692,6,2000,2000-09-30T00:00:00Z
Kent State,Mid-American,1069.01798626603,6,2000,2000-09-30T00:00:00Z
Duke,ACC,1330.90726348583,6,2000,2000-09-30T00:00:00Z
Baylor,Big 12,1443.01562514601,6,2000,2000-09-30T00:00:00Z
Colorado,Big 12,1367.25827507551,6,2000,2000-09-30T00:00:00Z
Minnesota,Big Ten,1495.64606607287,6,2000,2000-09-30T00:00:00Z
Ole Miss,SEC,1530.03954517209,6,2000,2000-09-30T00:00:00Z
