offense,offense_conference,pass_rate_1,avg_distance_1,cfb_pass_rate_1,cfb_distance_1,pass_vs_avg_1,distance_vs_avg_1,pass_rate_2,avg_distance_2,cfb_pass_rate_2,cfb_distance_2,pass_vs_avg_2,distance_vs_avg_2,pass_rate_3,avg_distance_3,cfb_pass_rate_3,cfb_distance_3,pass_vs_avg_3,distance_vs_avg_3,pass_rate_4,avg_distance_4,cfb_pass_rate_4,cfb_distance_4,pass_vs_avg_4,distance_vs_avg_4
Vanderbilt,SEC,0.435897435897436,9.98717948717949,0.424182273237249,9.89629182129398,0.0276182278216866,0.00918401230751348,0.463276836158192,7.96610169491525,0.477410522198318,7.85425386270291,-0.0296048900955198,0.0142404147061589,0.664,6.832,0.622215209845377,7.02600189334175,0.0671548838624608,-0.0276119899036173,0.578947368421053,2.94736842105263,0.491049830672472,3.90711175616836,0.178999222193415,-0.245640103229843
Virginia,ACC,0.528358208955224,9.80298507462687,0.424182273237249,9.89629182129398,0.245592383960159,-0.00942845546109937,0.510460251046025,7.61506276150628,0.477410522198318,7.85425386270291,0.0692270641533496,-0.0304537013162349,0.606896551724138,6.62758620689655,0.622215209845377,7.02600189334175,-0.0246195494402103,-0.0567058894223696,0.391304347826087,3.1304347826087,0.491049830672472,3.90711175616836,-0.203127007924609,-0.198785451256541
Virginia Tech,ACC,0.322674418604651,9.90116279069767,0.424182273237249,9.89629182129398,-0.239302443871395,0.000492201472193306,0.371794871794872,7.3974358974359,0.477410522198318,7.85425386270291,-0.221226063298984,-0.05816185385047,0.533333333333333,7.28888888888889,0.622215209845377,7.02600189334175,-0.142847482841397,0.0374163001288496,0.416666666666667,2.5,0.491049830672472,3.90711175616836,-0.151477832512315,-0.360141158989599
Wake Forest,ACC,0.39016393442623,9.81311475409836,0.424182273237249,9.89629182129398,-0.0801974550973101,-0.0084048721175182,0.45945945945946,7.8963963963964,0.477410522198318,7.85425386270291,-0.0376008946267037,0.0053655680641547,0.728571428571429,7.66428571428572,0.622215209845377,7.02600189334175,0.170931563618449,0.0908459506036914,0.666666666666667,6.57142857142857,0.491049830672472,3.90711175616836,0.357635467980295,0.681914667798769
Washington,Pac-12,0.313559322033898,9.52542372881356,0.424182273237249,9.89629182129398,-0.260791075400452,-0.0374754604227028,0.431818181818182,7.63636363636364,0.477410522198318,7.85425386270291,-0.0954992365275037,-0.0277416836975389,0.636363636363636,6.8,0.622215209845377,7.02600189334175,0.0227387988824241,-0.0321665004895488,0.4,1.6,0.491049830672472,3.90711175616836,-0.185418719211823,-0.590490341753343
Washington State,Pac-12,0.575,9.83333333333333,0.424182273237249,9.89629182129398,0.355549338758901,-0.0063618261362479,0.654761904761905,8.05952380952381,0.477410522198318,7.85425386270291,0.371486120052281,0.0261348754966593,0.647058823529412,7.6078431372549,0.622215209845377,7.02600189334175,0.0399276862585993,0.0828125657729384,0.571428571428571,4.14285714285714,0.491049830672472,3.90711175616836,0.16368754398311,0.0603375079600935
West Virginia,Big 12,0.521875,9.89375,0.424182273237249,9.89629182129398,0.230308367243133,-0.000256845830729077,0.557768924302789,8.22709163346614,0.477410522198318,7.85425386270291,0.168321388758771,0.0474695339978374,0.619631901840491,7.26993865030675,0.622215209845377,7.02600189334175,-0.00415179179809543,0.0347191419342157,0.545454545454545,3.18181818181818,0.491049830672472,3.90711175616836,0.110792655620242,-0.185634202350399
Western Carolina,,0.277777777777778,10.2037037037037,0.424182273237249,9.89629182129398,-0.345145246976376,0.0310633404876222,0.454545454545455,8.22727272727273,0.477410522198318,7.85425386270291,-0.047893933186846,0.0474925907782466,0.62962962962963,7.40740740740741,0.622215209845377,7.02600189334175,0.0119161660900175,0.054284857854522,1,3.5,0.491049830672472,3.90711175616836,1.03645320197044,-0.104197622585438
Western Kentucky,Conference USA,0.501547987616099,9.8421052631579,0.424182273237249,9.89629182129398,0.18238790081541,-0.00547544061094569,0.479674796747968,7.73983739837398,0.477410522198318,7.85425386270291,0.00474282497843409,-0.0145674517693213,0.624203821656051,6.80891719745223,0.622215209845377,7.02600189334175,0.0031960192859446,-0.030897329546017,0.53125,3.96875,0.491049830672472,3.90711175616836,0.081865763546798,0.0157759101040119
Western Michigan,Mid-American,0.335106382978723,10.0159574468085,0.424182273237249,9.89629182129398,-0.209994372416182,0.0120919661298837,0.448,7.008,0.477410522198318,7.85425386270291,-0.0616042605489554,-0.107744653724713,0.588235294117647,6.26470588235294,0.622215209845377,7.02600189334175,-0.0546111943103643,-0.108354085658624,0.25,2.5,0.491049830672472,3.90711175616836,-0.490886699507389,-0.360141158989599
Wisconsin,Big Ten,0.28169014084507,9.70892018779343,0.424182273237249,9.89629182129398,-0.335921940595762,-0.018933519431731,0.509090909090909,7.40606060606061,0.477410522198318,7.85425386270291,0.0663587948307324,-0.0570637599034862,0.62,5.98,0.622215209845377,7.02600189334175,-0.00356019880312397,-0.148875834254044,0.583333333333333,4.5,0.491049830672472,3.90711175616836,0.187931034482759,0.151745913818722
Wyoming,Mountain West,0.272727272727273,9.93181818181818,0.424182273237249,9.89629182129398,-0.357051697031351,0.00358986589782658,0.363636363636364,7.8030303030303,0.477410522198318,7.85425386270291,-0.238315146549477,-0.00652176012744562,0.550561797752809,6.96629213483146,0.622215209845377,7.02600189334175,-0.115158567259026,-0.00849839772557871,0.333333333333333,7.5,0.491049830672472,3.90711175616836,-0.321182266009852,0.919576523031204
